-0.000129214	0	9.5e-06
-0.000119643	0	9.5e-06
-0.000110071	0	9.5e-06
-0.0001005	0	9.5e-06
-9.09286e-05	0	9.5e-06
-8.13571e-05	0	9.5e-06
-7.17857e-05	0	9.5e-06
-6.22143e-05	0	9.5e-06
-5.26429e-05	0	9.5e-06
-4.30714e-05	0	9.5e-06
-3.35e-05	0	9.5e-06
-2.39286e-05	0	9.5e-06
-1.43571e-05	0	9.5e-06
-4.78571e-06	0	9.5e-06
4.78571e-06	0	9.5e-06
1.43571e-05	0	9.5e-06
2.39286e-05	0	9.5e-06
3.35e-05	0	9.5e-06
4.30714e-05	0	9.5e-06
5.26429e-05	0	9.5e-06
6.22143e-05	0	9.5e-06
7.17857e-05	0	9.5e-06
8.13571e-05	0	9.5e-06
9.09286e-05	0	9.5e-06
0.0001005	0	9.5e-06
0.000110071	0	9.5e-06
0.000119643	0	9.5e-06
0.000129214	0	9.5e-06
